id,state,disease,count,percentage,SI_index
16,Idaho,gloerulonephritis,0,0.0,0.0
16,Idaho,gum diseases,0,0.0,0.0
16,Idaho,heal pain,0,0.0,0.0
16,Idaho,heart stroke,0,0.0,0.0
16,Idaho,herniated discs,0,0.0,0.0
16,Idaho,hiatal hernia,0,0.0,0.0
16,Idaho,historic personality disorder,0,0.0,0.0
16,Idaho,hyperglycemia,0,0.0,0.0
16,Idaho,infectious mononucleosis,0,0.0,0.0
16,Idaho,iron deficiency anemia,0,0.0,0.0
16,Idaho,irritable bowel syndrome,0,0.0,0.0
16,Idaho,irritable male syndrome,0,0.0,0.0
16,Idaho,irritant diaper dermatitis,0,0.0,0.0
16,Idaho,juvenile diabetes,0,0.0,0.0
16,Idaho,kidney stone,0,0.0,0.0
16,Idaho,liver tumour,0,0.0,0.0
16,Idaho,melena,0,0.0,0.0
16,Idaho,mucus in stool,0,0.0,0.0
16,Idaho,muocardinal infraction,0,0.0,0.0
16,Idaho,muscle fatigue,0,0.0,0.0
16,Idaho,muscle pain,0,0.0,0.0
16,Idaho,nephropathy,0,0.0,0.0
16,Idaho,osteomyelitis,0,0.0,0.0
16,Idaho,paranoid personality disorder,0,0.0,0.0
16,Idaho,penis enlargement,0,0.0,0.0
16,Idaho,peptic ulcer,0,0.0,0.0
16,Idaho,percasive development disorder,0,0.0,0.0
16,Idaho,peripheral vascular disease,0,0.0,0.0
16,Idaho,poliomyelitis,0,0.0,0.0
16,Idaho,polycystic ovary syndrome,0,0.0,0.0
16,Idaho,post nasal drip,0,0.0,0.0
16,Idaho,premenstrual syndrome,0,0.0,0.0
16,Idaho,preterm birth,0,0.0,0.0
16,Idaho,propecia,0,0.0,0.0
16,Idaho,reactive attachment disorder,0,0.0,0.0
16,Idaho,restless legs syndrome,0,0.0,0.0
16,Idaho,rosacea,0,0.0,0.0
16,Idaho,schizoid personality disorder,0,0.0,0.0
16,Idaho,staphylococcus aureus,0,0.0,0.0
16,Idaho,streptococcal pharyngitis,0,0.0,0.0
16,Idaho,sudden infant death syndrome,0,0.0,0.0
16,Idaho,systemic lupus erythematosus,0,0.0,0.0
16,Idaho,termination of pregnancy,0,0.0,0.0
16,Idaho,urinary tract infection,0,0.0,0.0
16,Idaho,williams syndrome,0,0.0,0.0
17,Illinois,cancer,28311,24.25,-26.3112542828
17,Illinois,depression,24956,21.37,-28.4633655233
17,Illinois,anxiety,15454,13.24,-26.5005403132
17,Illinois,diabetes,3850,3.3,-3.62960779221
17,Illinois,flu,3054,2.62,-7.82383759004
17,Illinois,fever,2865,2.45,0.727022687609
17,Illinois,burns,2800,2.4,-2.01937857143
17,Illinois,headache,2706,2.32,-8.34929046563
17,Illinois,acne,2238,1.92,-8.66785075961
17,Illinois,disabilities,1985,1.7,9.50511335013
17,Illinois,hiv,1936,1.66,-16.5233832645
17,Illinois,autism,1859,1.59,15.7922754169
17,Illinois,aids,1822,1.56,-6.26832601537
17,Illinois,obesity,1285,1.1,-28.6441712062
17,Illinois,breast cancer,1125,0.96,-31.7708355555
17,Illinois,scars,1103,0.94,4.40945602901
17,Illinois,brain cancer,1037,0.89,-9.52204435873
17,Illinois,epilepsy,1035,0.89,13.0875942029
17,Illinois,prostate cancer,944,0.81,-4.71280720339
17,Illinois,arthritis,736,0.63,2.60904891305
17,Illinois,itching,558,0.48,4.54955197132
17,Illinois,diarrhea,550,0.47,13.9226545455
17,Illinois,asthma,536,0.46,-3.46936567164
17,Illinois,lung cancer,519,0.44,-46.4544701349
17,Illinois,back pain,514,0.44,-29.5782879377
17,Illinois,panic attack,502,0.43,-46.8935856574
17,Illinois,leukemia,493,0.42,3.86482758621
17,Illinois,allergy,479,0.41,4.0245302714
17,Illinois,pneumonia,473,0.41,-5.5722410148
17,Illinois,heartburn,462,0.4,-17.2704761905
17,Illinois,fracture,448,0.38,-4.69334821429
17,Illinois,hypertension,445,0.38,-8.23269662921
17,Illinois,parkinson's disease,427,0.37,7.17128805621
17,Illinois,cholesterol,410,0.35,-1.76573170732
17,Illinois,snoring,373,0.32,5.63107238606
17,Illinois,memory loss,323,0.28,-20.9410216718
17,Illinois,ovarian cancer,323,0.28,-54.9667182662
17,Illinois,infertility,318,0.27,3.73855345912
17,Illinois,brain tumor,314,0.27,-12.9489490446
17,Illinois,eating disorders,310,0.27,-19.4925161291
17,Illinois,down syndrome,262,0.22,0.962175572513
17,Illinois,menopause,241,0.21,14.2355186722
17,Illinois,miscarriage,232,0.2,6.67224137931
17,Illinois,hepatitis,228,0.2,-12.4480701755
17,Illinois,phobia,203,0.17,-27.7702955665
17,Illinois,vertigo,203,0.17,13.7843349754
17,Illinois,heart failure,201,0.17,-28.5080597015
17,Illinois,malaria,193,0.17,-6.14870466321
17,Illinois,gonorrhea,182,0.16,28.6063736264
17,Illinois,bipolar disorder,180,0.15,-48.7326666667
17,Illinois,schizophrenia,180,0.15,-3.06755555555
17,Illinois,dyslexia,178,0.15,14.6533707866
17,Illinois,fibromyalgia,178,0.15,1.42219101123
17,Illinois,personality disorder,165,0.14,-32.9083030303
17,Illinois,endometriosis,164,0.14,-1.92707317073
17,Illinois,alzheimer's disease,148,0.13,10.7395945946
17,Illinois,rotator cuff,134,0.11,-7.31126865672
17,Illinois,hives,133,0.11,1.23037593985
17,Illinois,mesothelioma,132,0.11,11.6828787879
17,Illinois,wart,124,0.11,0.500967741933
17,Illinois,dehydration,112,0.1,-27.6683035714
17,Illinois,tuberculosis,106,0.09,-11.1035849057
17,Illinois,multiple sclerosis,103,0.09,22.9553398058
17,Illinois,influenza,99,0.08,-11.4042424242
17,Illinois,cardiovascular disease,96,0.08,-14.781875
17,Illinois,sclerosis,96,0.08,17.7020833333
17,Illinois,alopecia,91,0.08,6.20417582417
17,Illinois,anemia,91,0.08,-5.84593406593
17,Illinois,freckle,90,0.08,12.7596666667
17,Illinois,ulcers,90,0.08,-34.2586666667
17,Illinois,psoriasis,86,0.07,10.3436046512
17,Illinois,hemorrhoids,85,0.07,-6.64211764706
17,Illinois,smallpox,84,0.07,-4.72511904762
17,Illinois,bad breath,83,0.07,-48.6177108434
17,Illinois,gout,83,0.07,-5.08939759036
17,Illinois,syphilis,81,0.07,-2.09049382717
17,Illinois,skin cancer,74,0.06,-41.0325675676
17,Illinois,dandruff,73,0.06,10.7790410959
17,Illinois,cervical cancer,71,0.06,-49.5767605634
17,Illinois,osteoporosis,69,0.06,4.78086956522
17,Illinois,testicular cancer,67,0.06,1.19940298507
17,Illinois,sciatica,60,0.05,-6.1825
17,Illinois,sunburn,55,0.05,9.80727272727
17,Illinois,colorectal cancer,54,0.05,-34.4512962963
17,Illinois,neck pain,54,0.05,-34.1031481481
17,Illinois,hemorrhage,52,0.04,-18.2865384615
17,Illinois,rheumatoid arthritis,51,0.04,17.07
17,Illinois,erectile dysfunction,50,0.04,-29.8434
17,Illinois,traumatic brain injury,49,0.04,-65.2455102041
17,Illinois,celiac disease,48,0.04,5.98125
17,Illinois,infectious diseases,46,0.04,-10.9276086956
17,Illinois,tooth decay,45,0.04,-31.2891111111
17,Illinois,nephropathy,44,0.04,1.89204545455
17,Illinois,deafness,38,0.03,-13.8902631579
17,Illinois,osteoarthritis,37,0.03,2.01513513514
17,Illinois,joint pain,35,0.03,-17.592
17,Illinois,kidney stone,33,0.03,1.95454545454
17,Illinois,bone cancer,30,0.03,-15.5483333333
17,Illinois,bladder cancer,28,0.02,-45.4721428571
17,Illinois,stomach cancer,28,0.02,-53.315
17,Illinois,ear infections,26,0.02,14.8511538462
17,Illinois,muscle pain,23,0.02,-29.0404347826
17,Illinois,nail biting,23,0.02,11.407826087
17,Illinois,preterm birth,21,0.02,9.61857142857
17,Illinois,rosacea,21,0.02,1.92142857143
17,Illinois,crohn's disease,20,0.02,-0.676000000001
17,Illinois,borderline personality disorder,18,0.02,-36.1938888889
17,Illinois,hypothyroidism,18,0.02,4.74944444445
17,Illinois,varicose veins,18,0.02,-17.0322222222
17,Illinois,sleep disorder,17,0.01,-38.0982352941
17,Illinois,diverticulitis,16,0.01,-9.2525
17,Illinois,head lice,16,0.01,-5.249375
17,Illinois,herniated discs,16,0.01,5.055625
17,Illinois,ringworm,16,0.01,18.479375
17,Illinois,canker sores,13,0.01,7.28769230769
17,Illinois,renal failure,13,0.01,-16.3376923077
17,Illinois,conjunctivitis,11,0.01,5.23272727274
17,Illinois,dermatitis,11,0.01,4.58818181818
17,Illinois,bedwetting,9,0.01,-9.89666666667
17,Illinois,hyperglycemia,9,0.01,0.0
17,Illinois,reactive attachment disorder,9,0.01,-12.8
17,Illinois,scabies,9,0.01,13.2777777778
17,Illinois,sexually transmitted disease,9,0.01,-5.70222222222
17,Illinois,bursitis,8,0.01,-16.475
17,Illinois,eye problems,8,0.01,-43.67625
17,Illinois,juvenile diabetes,8,0.01,-4.98125
17,Illinois,carpal tunnel syndrome,7,0.01,-23.7242857143
17,Illinois,dissociative identity disorder,7,0.01,-34.7714285714
17,Illinois,penis enlargement,7,0.01,26.1885714286
17,Illinois,sinusitis,7,0.01,-3.03142857143
17,Illinois,altitude sickness,6,0.01,-21.3
17,Illinois,antisocial personality disorder,6,0.01,-62.4116666667
17,Illinois,melena,6,0.01,29.0266666667
17,Illinois,muscle cramps,6,0.01,4.62166666667
17,Illinois,muscle fatigue,6,0.01,13.2566666667
17,Illinois,polycystic ovary syndrome,6,0.01,17.9766666667
17,Illinois,propecia,6,0.01,-42.3366666667
17,Illinois,restless legs syndrome,6,0.01,-29.7916666667
17,Illinois,tennis elbow,6,0.01,13.9233333333
17,Illinois,body dysmorphic disorder,5,0.0,-26.984
17,Illinois,diabetes mellitus,5,0.0,21.65
17,Illinois,gallstone,5,0.0,20.29
17,Illinois,social anxiety disorder,5,0.0,-83.994
17,Illinois,gynecomastia,4,0.0,16.4925
17,Illinois,irritable bowel syndrome,4,0.0,-48.4325
17,Illinois,obsessive compulsive disorder,4,0.0,-44.8925
17,Illinois,posttraumatic stress,4,0.0,-56.5375
17,Illinois,posttraumatic stress disorder,4,0.0,-56.5375
17,Illinois,urinary tract infection,4,0.0,-1.09
17,Illinois,deep vein thrombosis,3,0.0,-24.0266666667
17,Illinois,staphylococcus aureus,3,0.0,-19.53
17,Illinois,sudden infant death syndrome,3,0.0,-50.3166666667
17,Illinois,systemic lupus erythematosus,3,0.0,13.3966666667
17,Illinois,acute bronchitis,2,0.0,25.53
17,Illinois,andropause,2,0.0,-13.66
17,Illinois,candidiasis,2,0.0,-8.795
17,Illinois,gallbladder disease,2,0.0,0.0
17,Illinois,heal pain,2,0.0,-51.925
17,Illinois,herpes simplex,2,0.0,18.06
17,Illinois,peptic ulcer,2,0.0,0.0
17,Illinois,asperger syndrome,1,0.0,-59.94
17,Illinois,avoidant personality disorder,1,0.0,40.19
17,Illinois,dependent personality disorder,1,0.0,-95.52
17,Illinois,ear problems,1,0.0,-24.81
17,Illinois,gastroesophageal reflux,1,0.0,0.0
17,Illinois,gum diseases,1,0.0,47.53
17,Illinois,hiatal hernia,1,0.0,-61.24
17,Illinois,hyperthyroidism,1,0.0,-39.87
17,Illinois,iron deficiency anemia,1,0.0,55.74
17,Illinois,osteomyelitis,1,0.0,81.26
17,Illinois,paranoid personality disorder,1,0.0,7.72
17,Illinois,peripheral vascular disease,1,0.0,0.0
17,Illinois,peyronie's disease,1,0.0,0.0
17,Illinois,post nasal drip,1,0.0,0.0
17,Illinois,premenstrual syndrome,1,0.0,-65.97
17,Illinois,skin rash,1,0.0,0.0
17,Illinois,acute respiratory syndrome,0,0.0,0.0
17,Illinois,anorexia nervosa,0,0.0,0.0
17,Illinois,benign prostatic hyperplasia,0,0.0,0.0
17,Illinois,bovine spongiform encephalopathy,0,0.0,0.0
17,Illinois,chronic childhood arthritis,0,0.0,0.0
17,Illinois,cradle cap,0,0.0,0.0
17,Illinois,dysfunctional uterine bleeding,0,0.0,0.0
17,Illinois,edwards syndrome,0,0.0,0.0
17,Illinois,genitak wart,0,0.0,0.0
17,Illinois,gloerulonephritis,0,0.0,0.0
17,Illinois,heart stroke,0,0.0,0.0
17,Illinois,historic personality disorder,0,0.0,0.0
17,Illinois,infectious mononucleosis,0,0.0,0.0
17,Illinois,irritable male syndrome,0,0.0,0.0
17,Illinois,irritant diaper dermatitis,0,0.0,0.0
17,Illinois,liver tumour,0,0.0,0.0
17,Illinois,mucus in stool,0,0.0,0.0
17,Illinois,muocardinal infraction,0,0.0,0.0
17,Illinois,percasive development disorder,0,0.0,0.0
17,Illinois,poliomyelitis,0,0.0,0.0
17,Illinois,schizoid personality disorder,0,0.0,0.0
17,Illinois,streptococcal pharyngitis,0,0.0,0.0
17,Illinois,termination of pregnancy,0,0.0,0.0
17,Illinois,williams syndrome,0,0.0,0.0
18,Indiana,cancer,41082,23.34,-30.5029538484
18,Indiana,depression,40859,23.21,-30.0206449007
18,Indiana,anxiety,25975,14.75,-27.2243926852
18,Indiana,diabetes,5258,2.99,6.25548497527
18,Indiana,headache,4847,2.75,-9.73142356094
18,Indiana,fever,4599,2.61,-1.06146988476
18,Indiana,burns,4182,2.38,-3.24205643233
18,Indiana,flu,3784,2.15,-11.0491464059
18,Indiana,acne,3352,1.9,-8.80739260143
18,Indiana,hiv,3113,1.77,-18.6489688404
18,Indiana,autism,2905,1.65,12.8914320138
18,Indiana,scars,2342,1.33,4.72892826644
18,Indiana,aids,2204,1.25,0.386991833031
18,Indiana,obesity,2041,1.16,-19.7675502205
18,Indiana,disabilities,1811,1.03,14.7665819989
18,Indiana,brain cancer,1753,1.0,-5.11945807188
18,Indiana,prostate cancer,1421,0.81,-4.60431386348
18,Indiana,breast cancer,1214,0.69,-35.5645222405
18,Indiana,arthritis,1067,0.61,5.26181818182
18,Indiana,itching,968,0.55,3.85512396694
18,Indiana,panic attack,966,0.55,-50.3381055901
18,Indiana,asthma,753,0.43,-8.89132802127
18,Indiana,epilepsy,732,0.42,4.67683060109
18,Indiana,snoring,681,0.39,2.98061674009
18,Indiana,lung cancer,663,0.38,-42.1557013575
18,Indiana,leukemia,656,0.37,-14.6623780488
18,Indiana,diarrhea,646,0.37,15.2306811145
18,Indiana,alzheimer's disease,595,0.34,5.27354621849
18,Indiana,heartburn,589,0.33,-13.2503395585
18,Indiana,pneumonia,588,0.33,-5.87960884354
18,Indiana,fracture,578,0.33,-8.29584775086
18,Indiana,allergy,509,0.29,-1.91035363457
18,Indiana,eating disorders,494,0.28,-32.9855870445
18,Indiana,back pain,474,0.27,-28.3932278481
18,Indiana,phobia,455,0.26,-27.6549230769
18,Indiana,cholesterol,442,0.25,-3.20703619909
18,Indiana,ovarian cancer,416,0.24,-56.080360577
18,Indiana,down syndrome,409,0.23,-5.50207823962
18,Indiana,fibromyalgia,397,0.23,3.63428211587
18,Indiana,memory loss,391,0.22,-17.7926598465
18,Indiana,brain tumor,374,0.21,-21.2329679144
18,Indiana,hepatitis,352,0.2,-9.14994318181
18,Indiana,heart failure,329,0.19,-34.1526443769
18,Indiana,malaria,310,0.18,-7.83896774193
18,Indiana,miscarriage,303,0.17,4.75567656766
18,Indiana,joint pain,300,0.17,-12.8041333334
18,Indiana,dyslexia,280,0.16,8.7085
18,Indiana,schizophrenia,278,0.16,-11.0379496403
18,Indiana,vertigo,265,0.15,11.9611698113
18,Indiana,bipolar disorder,259,0.15,-47.8250579151
18,Indiana,hypertension,258,0.15,-5.60139534884
18,Indiana,personality disorder,251,0.14,-27.0144621514
18,Indiana,parkinson's disease,244,0.14,2.61389344262
18,Indiana,gonorrhea,242,0.14,21.0847520661
18,Indiana,dandruff,234,0.13,-7.58166666667
18,Indiana,menopause,227,0.13,3.66044052863
18,Indiana,endometriosis,226,0.13,-3.03084070796
18,Indiana,infertility,221,0.13,-7.13601809955
18,Indiana,wart,209,0.12,0.924449760766
18,Indiana,bad breath,189,0.11,-32.9684656085
18,Indiana,hives,189,0.11,-2.70518518519
18,Indiana,dehydration,178,0.1,-19.8116292135
18,Indiana,alopecia,157,0.09,0.354203821656
18,Indiana,tuberculosis,154,0.09,2.59675324676
18,Indiana,neck pain,151,0.09,-29.387218543
18,Indiana,cardiovascular disease,148,0.08,-20.7267567568
18,Indiana,syphilis,145,0.08,-4.75372413793
18,Indiana,anemia,139,0.08,-33.7421582734
18,Indiana,smallpox,136,0.08,-8.69514705882
18,Indiana,freckle,133,0.08,17.0736090226
18,Indiana,hemorrhoids,128,0.07,-2.688828125
18,Indiana,skin cancer,123,0.07,-36.7730081301
18,Indiana,mesothelioma,122,0.07,16.9528688525
18,Indiana,influenza,117,0.07,-8.25282051282
18,Indiana,ulcers,116,0.07,-28.584137931
18,Indiana,bone cancer,115,0.07,-8.09860869565
18,Indiana,testicular cancer,110,0.06,-13.0495454546
18,Indiana,cervical cancer,108,0.06,-45.3269444445
18,Indiana,rotator cuff,102,0.06,-5.29774509804
18,Indiana,gout,99,0.06,2.85878787879
18,Indiana,erectile dysfunction,96,0.05,-42.8630208334
18,Indiana,multiple sclerosis,82,0.05,24.8556097561
18,Indiana,deafness,74,0.04,-6.51027027027
18,Indiana,sclerosis,74,0.04,24.7105405405
18,Indiana,osteoporosis,73,0.04,-4.79205479452
18,Indiana,psoriasis,72,0.04,4.82416666667
18,Indiana,sciatica,68,0.04,-14.9317647059
18,Indiana,sunburn,68,0.04,4.44602941177
18,Indiana,hemorrhage,58,0.03,-12.3481034483
18,Indiana,rheumatoid arthritis,58,0.03,6.12172413793
18,Indiana,tooth decay,50,0.03,-1.1662
18,Indiana,infectious diseases,49,0.03,3.9193877551
18,Indiana,traumatic brain injury,45,0.03,-39.12
18,Indiana,crohn's disease,42,0.02,7.45166666667
18,Indiana,muscle pain,42,0.02,-31.3947619048
18,Indiana,nail biting,38,0.02,25.02
18,Indiana,borderline personality disorder,37,0.02,-13.5135135135
18,Indiana,kidney stone,37,0.02,-13.2616216216
18,Indiana,osteoarthritis,37,0.02,14.1808108108
18,Indiana,celiac disease,34,0.02,-6.16088235294
18,Indiana,stomach cancer,31,0.02,-54.0151612903
18,Indiana,conjunctivitis,29,0.02,28.4793103448
18,Indiana,preterm birth,28,0.02,5.28857142857
18,Indiana,colorectal cancer,26,0.01,-25.7311538462
18,Indiana,ringworm,24,0.01,20.3695833333
18,Indiana,dermatitis,22,0.01,5.33045454545
18,Indiana,sinusitis,22,0.01,8.6559090909
18,Indiana,scabies,21,0.01,-0.735238095237
18,Indiana,bursitis,18,0.01,-0.723333333333
18,Indiana,ear infections,18,0.01,7.32611111111
18,Indiana,penis enlargement,18,0.01,5.56777777775
18,Indiana,hypothyroidism,17,0.01,-17.7070588235
18,Indiana,bedwetting,16,0.01,-14.09625
18,Indiana,renal failure,16,0.01,-14.505
18,Indiana,diabetes mellitus,15,0.01,21.9586666666
18,Indiana,dissociative identity disorder,15,0.01,-29.2246666666
18,Indiana,sleep disorder,14,0.01,-25.5121428572
18,Indiana,canker sores,13,0.01,-14.0607692308
18,Indiana,muscle cramps,13,0.01,-1.36461538462
18,Indiana,herpes simplex,12,0.01,2.49333333333
18,Indiana,bladder cancer,11,0.01,-50.2372727273
18,Indiana,hyperglycemia,11,0.01,6.26363636364
18,Indiana,nephropathy,11,0.01,-4.29181818182
18,Indiana,head lice,10,0.01,5.359
18,Indiana,rosacea,10,0.01,-9.991
18,Indiana,body dysmorphic disorder,9,0.01,-37.8622222222
18,Indiana,eye problems,9,0.01,-56.8733333333
18,Indiana,propecia,9,0.01,-30.7322222222
18,Indiana,varicose veins,9,0.01,-9.62555555556
18,Indiana,altitude sickness,8,0.0,-14.66125
18,Indiana,asperger syndrome,8,0.0,26.71125
18,Indiana,carpal tunnel syndrome,8,0.0,-26.07625
18,Indiana,irritable bowel syndrome,8,0.0,1.29375
18,Indiana,posttraumatic stress,8,0.0,-55.3825
18,Indiana,sexually transmitted disease,8,0.0,-24.835
18,Indiana,juvenile diabetes,7,0.0,41.6785714286
18,Indiana,posttraumatic stress disorder,7,0.0,-53.5685714286
18,Indiana,urinary tract infection,7,0.0,3.31285714286
18,Indiana,antisocial personality disorder,6,0.0,-26.0566666667
18,Indiana,heal pain,6,0.0,-36.08
18,Indiana,melena,6,0.0,14.4233333333
18,Indiana,tennis elbow,6,0.0,-10.4283333333
18,Indiana,termination of pregnancy,6,0.0,21.26
18,Indiana,andropause,5,0.0,45.752
18,Indiana,gallstone,5,0.0,-20.456
18,Indiana,herniated discs,5,0.0,-10.924
18,Indiana,hyperthyroidism,5,0.0,-21.208
18,Indiana,iron deficiency anemia,5,0.0,-9.42
18,Indiana,obsessive compulsive disorder,5,0.0,-42.83
18,Indiana,peptic ulcer,5,0.0,10.208
18,Indiana,premenstrual syndrome,5,0.0,-53.184
18,Indiana,social anxiety disorder,5,0.0,-13.216
18,Indiana,systemic lupus erythematosus,5,0.0,24.114
18,Indiana,diverticulitis,4,0.0,-24.345
18,Indiana,gynecomastia,4,0.0,-8.7175
18,Indiana,hiatal hernia,4,0.0,14.29
18,Indiana,poliomyelitis,4,0.0,28.1625
18,Indiana,skin rash,4,0.0,-37.6075
18,Indiana,staphylococcus aureus,4,0.0,15.9225
18,Indiana,deep vein thrombosis,3,0.0,-39.43
18,Indiana,osteomyelitis,3,0.0,54.1733333333
18,Indiana,peripheral vascular disease,3,0.0,13.3966666667
18,Indiana,sudden infant death syndrome,3,0.0,-46.5266666667
18,Indiana,acute bronchitis,2,0.0,25.53
18,Indiana,anorexia nervosa,2,0.0,-6.4
18,Indiana,cradle cap,2,0.0,-15.355
18,Indiana,heart stroke,2,0.0,2.93
18,Indiana,liver tumour,2,0.0,63.835
18,Indiana,muscle fatigue,2,0.0,-48.69
18,Indiana,acute respiratory syndrome,1,0.0,-43.91
18,Indiana,avoidant personality disorder,1,0.0,-59.94
18,Indiana,benign prostatic hyperplasia,1,0.0,84.81
18,Indiana,bovine spongiform encephalopathy,1,0.0,0.0
18,Indiana,candidiasis,1,0.0,0.0
18,Indiana,dependent personality disorder,1,0.0,-73.19
18,Indiana,gallbladder disease,1,0.0,-75.79
18,Indiana,gastroesophageal reflux,1,0.0,0.0
18,Indiana,polycystic ovary syndrome,1,0.0,0.0
18,Indiana,post nasal drip,1,0.0,-47.67
18,Indiana,restless legs syndrome,1,0.0,-62.49
18,Indiana,schizoid personality disorder,1,0.0,-61.24
18,Indiana,chronic childhood arthritis,0,0.0,0.0
18,Indiana,dysfunctional uterine bleeding,0,0.0,0.0
18,Indiana,ear problems,0,0.0,0.0
18,Indiana,edwards syndrome,0,0.0,0.0
18,Indiana,genitak wart,0,0.0,0.0
18,Indiana,gloerulonephritis,0,0.0,0.0
18,Indiana,gum diseases,0,0.0,0.0
18,Indiana,historic personality disorder,0,0.0,0.0
18,Indiana,infectious mononucleosis,0,0.0,0.0
18,Indiana,irritable male syndrome,0,0.0,0.0
18,Indiana,irritant diaper dermatitis,0,0.0,0.0
18,Indiana,mucus in stool,0,0.0,0.0
18,Indiana,muocardinal infraction,0,0.0,0.0
18,Indiana,paranoid personality disorder,0,0.0,0.0
18,Indiana,percasive development disorder,0,0.0,0.0
18,Indiana,peyronie's disease,0,0.0,0.0
18,Indiana,reactive attachment disorder,0,0.0,0.0
18,Indiana,streptococcal pharyngitis,0,0.0,0.0
18,Indiana,williams syndrome,0,0.0,0.0
19,Iowa,cancer,4220,22.27,-26.7045118483
19,Iowa,depression,3739,19.74,-28.5672853704
19,Iowa,anxiety,2720,14.36,-26.3618235294
19,Iowa,diabetes,732,3.86,5.15689890711
19,Iowa,flu,710,3.75,-5.29294366198
19,Iowa,fever,506,2.67,-0.360928853755
19,Iowa,disabilities,498,2.63,23.2192771084
19,Iowa,burns,454,2.4,-5.24495594713
19,Iowa,acne,432,2.28,-6.03252314815
19,Iowa,autism,397,2.1,16.7022418136
19,Iowa,headache,364,1.92,-3.1571978022
19,Iowa,aids,311,1.64,0.161929260451
19,Iowa,hiv,234,1.24,-13.5313247863
19,Iowa,obesity,214,1.13,-8.3546728972
19,Iowa,scars,189,1.0,7.98560846561
19,Iowa,brain cancer,172,0.91,-4.0365116279
19,Iowa,breast cancer,130,0.69,-31.6866923077
19,Iowa,epilepsy,130,0.69,4.92123076923
19,Iowa,back pain,124,0.65,-15.0562096774
19,Iowa,leukemia,116,0.61,22.0954310345
19,Iowa,asthma,101,0.53,-0.976534653463
19,Iowa,pneumonia,101,0.53,-4.14881188119
19,Iowa,diarrhea,100,0.53,11.4089
19,Iowa,arthritis,94,0.5,-0.00946808510298
19,Iowa,lung cancer,80,0.42,-40.337
19,Iowa,prostate cancer,80,0.42,-7.343875
19,Iowa,panic attack,72,0.38,-45.71625
19,Iowa,snoring,72,0.38,4.11305555556
19,Iowa,allergy,67,0.35,-1.40731343283
19,Iowa,brain tumor,65,0.34,-19.542
19,Iowa,cholesterol,63,0.33,-9.16126984127
19,Iowa,dyslexia,61,0.32,27.4440983607
19,Iowa,memory loss,61,0.32,-16.5478688524
19,Iowa,itching,60,0.32,12.608
19,Iowa,down syndrome,58,0.31,10.4094827586
19,Iowa,hypertension,53,0.28,-6.43924528302
19,Iowa,heartburn,51,0.27,-9.4592156863
19,Iowa,infertility,51,0.27,12.6441176471
19,Iowa,parkinson's disease,50,0.26,3.1022
19,Iowa,fracture,47,0.25,-13.1525531915
19,Iowa,malaria,45,0.24,1.572
19,Iowa,mesothelioma,44,0.23,7.1425
19,Iowa,eating disorders,41,0.22,-33.8726829268
19,Iowa,gonorrhea,37,0.2,24.2005405405
19,Iowa,menopause,35,0.18,12.0248571429
19,Iowa,miscarriage,34,0.18,20.3173529412
19,Iowa,dehydration,33,0.17,-27.8772727272
19,Iowa,influenza,33,0.17,-35.3221212122
19,Iowa,vertigo,33,0.17,-4.13151515152
19,Iowa,phobia,31,0.16,-22.2270967742
19,Iowa,tuberculosis,31,0.16,11.6974193548
19,Iowa,schizophrenia,30,0.16,1.739
19,Iowa,hepatitis,27,0.14,-2.65111111111
19,Iowa,freckle,24,0.13,8.63541666664
19,Iowa,hives,24,0.13,4.26791666667
19,Iowa,rotator cuff,24,0.13,-2.47041666667
19,Iowa,alzheimer's disease,23,0.12,1.86608695652
19,Iowa,bipolar disorder,23,0.12,-51.1495652174
19,Iowa,gout,22,0.12,-5.29590909091
19,Iowa,heart failure,22,0.12,-15.8195454545
19,Iowa,personality disorder,22,0.12,-38.2072727273
19,Iowa,testicular cancer,22,0.12,-4.01409090909
19,Iowa,fibromyalgia,19,0.1,-11.7336842105
19,Iowa,ovarian cancer,18,0.1,-47.1288888889
19,Iowa,hemorrhoids,17,0.09,12.0658823529
19,Iowa,cervical cancer,16,0.08,-30.71375
19,Iowa,rheumatoid arthritis,16,0.08,10.7925
19,Iowa,syphilis,16,0.08,-15.69375
19,Iowa,osteoporosis,14,0.07,-6.41571428571
19,Iowa,sunburn,14,0.07,0.922857142859
19,Iowa,wart,14,0.07,-13.1407142857
19,Iowa,neck pain,13,0.07,-36.0330769231
19,Iowa,psoriasis,13,0.07,-17.26
19,Iowa,smallpox,13,0.07,4.41538461538
19,Iowa,sclerosis,12,0.06,3.1225
19,Iowa,skin cancer,12,0.06,-11.82
19,Iowa,ear infections,11,0.06,17.06
19,Iowa,multiple sclerosis,11,0.06,-2.16090909091
19,Iowa,bone cancer,10,0.05,-16.57
19,Iowa,dandruff,10,0.05,31.139
